# Hydro quantities of SFHo-s18.80-MUONS at time t_pb= 1.0001996s
shock radius= 8710.0523 km, gain radius= 21.053746 km
# cols=25 rows=1088 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
     729466026.2220  1.36607208138705  2.3841076354e+04  1.2597157384e+22  9.2930013312e-02     10.7600407409  5.4810603014e+08      0.9994755634     -0.8626773458      0.1877100352     -3.4592501424     -3.2163474326    101.2729043599    100.2225169790      0.0000000001      0.0000000009      0.0000000046      0.0000000000      0.9999999944      0.4999758595      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     744007982.0209  1.36726765609263  2.4083995202e+04  1.2367601114e+22  9.2432509903e-02     10.5783834294  5.4858439859e+08      0.9994789225     -0.8960232417      0.1910002064     -3.5782146063     -3.3719479635    101.2984904561    100.2114670080      0.0000000000      0.0000000001      0.0000000026      0.0000000000      0.9999999973      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     758832867.0025  1.36855315219046  2.4501046785e+04  1.2128277873e+22  9.1881579534e-02     10.3398010998  5.5203536932e+08      0.9994805689     -0.9063468789      0.1952382854     -3.6619631395     -3.4702582131    101.3275207105    100.2259355461      0.0000000000      0.0000000000      0.0000000015      0.0000000000      0.9999999984      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     773946185.8542  1.36996223269664  2.5695329373e+04  1.2253967844e+22  9.1951021673e-02     10.0482312925  5.6565834668e+08      0.9994780302     -0.9034776122      0.1992376645     -3.7688126942     -3.5782378801    101.3284298721    100.2257145954      0.0000000000      0.0000000000      0.0000000007      0.0000000000      0.9999999993      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     789353550.3631  1.37152458330243  2.6792441215e+04  1.2715910221e+22  9.2713108770e-02      9.9430527913  5.8433325495e+08      0.9994742030     -0.9006766117      0.1993998154     -3.8494674208     -3.6562537570    101.2944594660    100.1943830390      0.0000000000      0.0000000000      0.0000000004      0.0000000000      0.9999999996      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     805060681.4995  1.37321414343017  2.6767394338e+04  1.2502460718e+22  9.2283461214e-02      9.8678916786  5.8362377018e+08      0.9994836121     -0.8983919841      0.2013473163     -3.8908527495     -3.6973019591    101.3156528907    100.2159135903      0.0000000000      0.0000000000      0.0000000002      0.0000000000      0.9999999998      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     821073411.5412  1.37489547340678  2.3587159340e+04  9.9298377829e+21  8.7185547786e-02      9.5767766264  5.1435869553e+08      0.9995158383     -0.8918032320      0.2169181238     -3.7545302181     -3.5699614831    101.5526794531    100.4439580973      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     837397686.2393  1.37641250016760  1.9304752603e+04  7.5548792812e+21  8.1514311127e-02      9.6031399400  3.9765798110e+08      0.9995671169     -0.8913725839      0.2278281715     -3.5607839974     -3.3866946620    101.8134721918    100.6942714364      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     854039567.0257  1.37766592697077  1.4168738079e+04  4.5749307018e+21  7.1806723526e-02      9.2486834905  2.5325316905e+08      0.9996343226     -0.8807470806      0.2550972171     -3.2038068329     -3.0463610398    102.2638392968    101.1279949991      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     871005233.2638  1.37862623671662  1.0029334890e+04  2.3636998857e+21  6.0431287441e-02      8.4599477443  9.9282516826e+07      0.9997017940     -0.8522690483      0.2936803310     -2.7824279075     -2.6350871960    102.7985868005    101.6526374212      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     888300984.5434  1.37938452220205  7.9608109354e+03  1.4611687717e+21  5.3116182749e-02      7.8653470412  1.0238914496e+07      0.9997464565     -0.7851305500      0.3189616961     -2.5588856559     -2.3696878112    103.1439922681    102.0399000220      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     905933243.0190  1.38005906315719  7.1060720346e+03  1.1879224702e+21  5.0281143258e-02      7.7049082302 -1.2037854195e+07      0.9997661733     -0.1233274822      0.3278344677     -3.1010892731     -2.2589611322    103.2774199270    102.8262579772      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     923908555.7955  1.38072336093706  6.8715093565e+03  1.1241662614e+21  4.9571045686e-02      7.6788828521 -1.2207036424e+07      0.9997731508     -0.1361296123      0.3301399531     -3.0554621155     -2.2284415901    103.3105894361    102.8443198707      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     942233597.3581  1.38140483025625  6.6516458949e+03  1.0644898776e+21  4.8882628089e-02      7.6486673471 -1.0867290070e+07      0.9997770798     -0.1481951494      0.3325386695     -3.0115765151     -2.1990202432    103.3432846097    102.8625507908      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     960915172.0517  1.38210377924115  6.4299707661e+03  1.0058056202e+21  4.8168513256e-02      7.6204566927 -9.8936858045e+06      0.9997809819     -0.1605280485      0.3348111589     -2.9664235892     -2.1684727058    103.3768980624    102.8815588549      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     979960216.6067  1.38282014988616  6.2155164892e+03  9.4985985491e+20  4.7435933793e-02      7.5967592809 -9.2020524773e+06      0.9997848460     -0.1733564987      0.3367496289     -2.9202462492     -2.1370622860    103.4107211464    102.9006150188      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     999375802.7149  1.38355431533117  6.0075502850e+03  8.9619130310e+20  4.6704600530e-02      7.5699491085 -8.4660118296e+06      0.9997886611     -0.1858537863      0.3388121693     -2.8743240310     -2.1056998959    103.4450909057    102.9204249500      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1019169139.6555  1.38430660697338  5.8056395417e+03  8.4548324237e+20  4.5992428620e-02      7.5422018682 -7.8310484041e+06      0.9997924296     -0.1976864515      0.3409204968     -2.8299133432     -2.0752302008    103.4791182126    102.9405112643      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1039347576.9719  1.38507721381501  5.6077972131e+03  7.9761081984e+20  4.5299106332e-02      7.5154702493 -7.2779206580e+06      0.9997961446     -0.2090029085      0.3430548089     -2.7868923946     -2.0456600212    103.5114294996    102.9593717822      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1059918607.2005  1.38586628104700  5.4153212817e+03  7.5201656289e+20  4.4608112427e-02      7.4880045887 -6.7323254406e+06      0.9997998034     -0.2199682157      0.3453014030     -2.7442247692     -2.0162042971    103.5434599030    102.9781902843      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1080889868.6530  1.38667411212385  5.2291068316e+03  7.0911423095e+20  4.3937142862e-02      7.4598157782 -6.2507564977e+06      0.9998034074     -0.2303867513      0.3475920841     -2.7030058592     -1.9876946038    103.5750734434    102.9970946080      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1102269148.2527  1.38750094134387  5.0471898196e+03  6.6826406695e+20  4.3277377624e-02      7.4302247349 -5.7845800109e+06      0.9998069555     -0.2403793339      0.3499604045     -2.6626958354     -1.9597454830    103.6066704282    103.0163306898      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1124064384.4256  1.38834700498332  4.8713105193e+03  6.2919029190e+20  4.2579424207e-02      7.4076629024 -5.3950314686e+06      0.9998104403     -0.2511958770      0.3519345914     -2.6201903415     -1.9300307191    103.6389683045    103.0358378361      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1146283670.0484  1.38921258988904  4.7002231688e+03  5.9199579280e+20  4.1887031828e-02      7.3845996227 -5.0071742294e+06      0.9998138678     -0.2617925286      0.3538977610     -2.5782256531     -1.9006258519    103.6713322717    103.0556419821      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1168935255.4530  1.39009796775993  4.5347022971e+03  5.5697164580e+20  4.1214526913e-02      7.3605202553 -4.6381573213e+06      0.9998172411     -0.2718621655      0.3558980464     -2.5377403813     -1.8722105024    103.7033192164    103.0755590045      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1192027551.4905  1.39100346025163  4.3742776858e+03  5.2389197611e+20  4.0552078949e-02      7.3362469358 -4.2979281957e+06      0.9998205550     -0.2815297022      0.3579705814     -2.4981344727     -1.8443446655    103.7347358973    103.0952356137      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1215569132.6539  1.39192929533338  4.2182511604e+03  4.9271002053e+20  3.9904086524e-02      7.3122262927 -4.0199340474e+06      0.9998238131     -0.2907756049      0.3600931334     -2.4597123640     -1.8172910115    103.7647036816    103.1138349434      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1239568740.2623  1.39287566628463  4.0668428863e+03  4.6325777306e+20  3.9271696573e-02      7.2873618560 -3.7542511004e+06      0.9998270203     -0.2995578743      0.3622675936     -2.4226361566     -1.7911715337    103.7944570285    103.1326315607      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1264035285.7060  1.39384283409040  3.9202879658e+03  4.3542412660e+20  3.8649055090e-02      7.2605413934 -3.5106507867e+06      0.9998301726     -0.3078620613      0.3645226957     -2.3863008824     -1.7653955486    103.8242741761    103.1518894191      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1288977853.7564  1.39483097236874  3.7774994144e+03  4.0886228425e+20  3.7997346396e-02      7.2436946768 -3.2531987793e+06      0.9998332639     -0.3167709801      0.3664886859     -2.3494721203     -1.7394416956    103.8546526293    103.1713929632      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1314405705.9383  1.39584024799134  3.6393627477e+03  3.8338704051e+20  3.7326208127e-02      7.2599038706 -3.0092004516e+06      0.9998362973     -0.3259804855      0.3684978374     -2.3261014858     -1.7272897179    103.8861201618    103.1916418389      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1340328283.9695  1.39687075681958  3.5044687194e+03  3.5938806181e+20  3.6665529146e-02      7.2852245756 -2.7882959364e+06      0.9998392767     -0.3349010443      0.3705731266     -2.3490993132     -1.7612833932    103.9176991453    103.2122249744      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1366755213.2665  1.39792225825182  3.3719834961e+03  3.3722424964e+20  3.6051421110e-02      7.2689618071 -2.5633729185e+06      0.9998422031     -0.3435810374      0.3725045879     -2.4386215553     -1.8614170898    103.9466605800    103.2305749547      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1393696306.5184  1.39899464156222  3.2437889224e+03  3.1654797477e+20  3.5465092326e-02      7.2446077356 -2.3604614279e+06      0.9998450769     -0.4164333683      0.3744114555     -2.5430648002     -2.0406195332    103.9738417235    103.1829968997      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1421161567.3306  1.40008807600089  3.1198184525e+03  2.9708952891e+20  3.4891314832e-02      7.2193390220 -2.1697841984e+06      0.9998479013     -0.7149298778      0.3763695008     -2.5083048563     -2.3063141442    104.0009175327    102.9096181541      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1449161193.9392  1.40120289495417  3.0008298444e+03  2.7868606368e+20  3.4323042219e-02      7.1909789677 -1.9962937074e+06      0.9998506762     -0.8856837680      0.3784292958     -2.4679415658     -2.4387645387    104.0282411066    102.7641280429      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1477705582.9979  1.40233946230168  2.8859296941e+03  2.6117593717e+20  3.3725864718e-02      7.1692434528 -1.8200233235e+06      0.9998533967     -0.9131243220      0.3801236373     -2.4254313375     -2.4253892061    104.0558447853    102.7625968260      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1506805333.4382  1.40349800493797  2.7749673326e+03  2.4465490882e+20  3.3138505007e-02      7.1462822366 -1.6759455000e+06      0.9998560683     -0.9113872628      0.3818614286     -2.3836167616     -2.3835753622    104.0834756740    102.7902269826      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1536471250.4053  1.40467876909674  2.6679549632e+03  2.2909554763e+20  3.2561562075e-02      7.1218263499 -1.5325298384e+06      0.9998586955     -0.9095889796      0.3836604296     -2.3425406381     -2.3424999566    104.1111472003    102.8178977911      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1566714349.2698  1.40588193868356  2.5643895754e+03  2.1451945870e+20  3.2004128094e-02      7.0964644764 -1.3956446087e+06      0.9998612753     -0.9077785566      0.3854715490     -2.3028759748     -2.3028359897    104.1372272127    102.8439771071      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1597545859.7179  1.40710769980139  2.4645756692e+03  2.0083395066e+20  3.1457959542e-02      7.0700319379 -1.2733271158e+06      0.9998638074     -0.9059136554      0.3873371327     -2.2640128263     -2.2639735235    104.1627513817    102.8695005937      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1628977229.9216  1.40835625879186  2.3681214765e+03  1.8796368220e+20  3.0922376447e-02      7.0423748245 -1.1451890028e+06      0.9998662949     -0.9039926848      0.3892587724     -2.2259052469     -2.2258666133    104.1882548576    102.8950034004      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1661020130.7889  1.40962768766373  2.2747270783e+03  1.7580823854e+20  3.0386019345e-02      7.0159307011 -1.0442073948e+06      0.9998687382     -0.9021571166      0.3910950107     -2.1877214796     -2.1876835161    104.2137401149    102.9204879876      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1693686460.2979  1.41092205974716  2.1845697757e+03  1.6424471924e+20  2.9826209078e-02      6.9935843656 -9.4985156639e+05      0.9998711371     -0.9004834688      0.3927693579     -2.1477907812     -2.1477535171    104.2398558107    102.9466029840      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1726988347.9144  1.41223942090017  2.0972780492e+03  1.5338587170e+20  2.9280459666e-02      6.9702144316 -8.4909477052e+05      0.9998734941     -0.8987759578      0.3944775507     -2.1088742352     -2.1088376530    104.2658250485    102.9725715399      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1760938159.0959  1.41357979658563  2.0130333015e+03  1.4322002295e+20  2.8752959274e-02      6.9453342652 -7.6299839227e+05      0.9998758092     -0.8970529827      0.3962011849     -2.0712767033     -2.0712407801    104.2910810705    102.9978269029      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1795548499.8830  1.41494325058068  1.9316677264e+03  1.3368579851e+20  2.8233625120e-02      6.9200061996 -6.8677500637e+05      0.9998780813     -0.8952690220      0.3979857945     -2.0342584428     -2.0342231685    104.3152168981    103.0219620817      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1830832221.5801  1.41632966121739  1.8527191014e+03  1.2476578676e+20  2.7730582765e-02      6.8941957568 -6.0843678482e+05      0.9998803139     -0.8934707762      0.3997846687     -1.9984232068     -1.9983885609    104.3390412878    103.0457858429      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1866802425.5274  1.41773897125608  1.7767358050e+03  1.1637458337e+20  2.7238439556e-02      6.8658217803 -5.4672692513e+05      0.9998825064     -0.8916318161      0.4016242437     -1.9633656437     -1.9633316128    104.3627746519    103.0695185921      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1903472467.9656  1.41917112016726  1.7031045705e+03  1.0841492334e+20  2.6710002896e-02      6.8459636729 -4.9106274926e+05      0.9998846557     -0.8900316959      0.4032250242     -1.9256211871     -1.9255878163    104.3873364269    103.0940797069      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1940855964.9953  1.42062593010839  1.6320487359e+03  1.0093450551e+20  2.6196785639e-02      6.8236422159 -4.2838962406e+05      0.9998867669     -0.8884029030      0.4048544582     -1.8889755669     -1.8889428373    104.4116915839    103.1184342227      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1978966797.6328  1.42210329430868  1.5634507685e+03  9.3947348941e+19  2.5698326948e-02      6.8005452479 -3.7937532801e+05      0.9998888420     -0.8867491558      0.4065088281     -1.8533961464     -1.8533640396    104.4357546500    103.1424966660      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2017819116.9640  1.42360290552779  1.4969325811e+03  8.7406956015e+19  2.5210628047e-02      6.7772086948 -3.2707846726e+05      0.9998908795     -0.8850564931      0.4082021002     -1.8185942489     -1.8185627514    104.4584005177    103.1651419244      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2057427349.3996  1.42512446307837  1.4328328374e+03  8.1304645564e+19  2.4740047350e-02      6.7522803258 -2.8551548049e+05      0.9998928820     -0.8833525184      0.4099066628     -1.7850319709     -1.7850010613    104.4806916189    103.1874324376      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2097806202.0313  1.42666763013030  1.3707232612e+03  7.5573055896e+19  2.4274843028e-02      6.7266943280 -2.5090678816e+05      0.9998948484     -0.8815927445      0.4116670179     -1.7518513499     -1.7518210215    104.5031538260    103.2098940636      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2138970668.0926  1.42823204929707  1.3109288309e+03  7.0157765259e+19  2.3780852991e-02      6.7078345536 -2.1697823055e+05      0.9998967770     -0.8800602065      0.4132001732     -1.7165287233     -1.7164990121    104.5261664494    103.2329060698      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2180936032.5267  1.42981740140340  1.2531533766e+03  6.5084398497e+19  2.3301289147e-02      6.6872376448 -1.7941636844e+05      0.9998986708     -0.8785037614      0.4147572173     -1.6822515148     -1.6822224028    104.5489966819    103.2557357031      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2223717877.6614  1.43142322370735  1.1973941599e+03  6.0355714751e+19  2.2831730399e-02      6.6664996979 -1.4780569020e+05      0.9999005308     -0.8769036535      0.4163579119     -1.6486934602     -1.6486649349    104.5715594285    103.2782978631      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2267332088.9951  1.43304907651407  1.1436454364e+03  5.5950306396e+19  2.2379409288e-02      6.6441479595 -1.2902093779e+05      0.9999023563     -0.8752967703      0.4179653602     -1.6163872081     -1.6163592479    104.5926732555    103.2994111249      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2311794861.0956  1.43469441301513  1.0917151680e+03  5.1847210662e+19  2.1938081689e-02      6.6215072346 -1.0925416164e+05      0.9999041493     -0.8736557700      0.4196069119     -1.5848757465     -1.5848483376    104.6137180417    103.3204553597      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2357122703.6131  1.43635859680920  1.0416327108e+03  4.7990178462e+19  2.1492301746e-02      6.5995015473 -8.1719360243e+04      0.9999059117     -0.8720427523      0.4212204866     -1.5530187073     -1.5529918553    104.6350179790    103.3417547401      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2403332447.4107  1.43804081933161  9.9313711758e+02  4.4362377564e+19  2.1032981530e-02      6.5822466666 -6.2431450705e+04      0.9999076425     -0.8705704012      0.4226934116     -1.5201497870     -1.5201235089    104.6566075950    103.3633437822      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2450441250.8136  1.43974042108434  9.4663265249e+02  4.0986262442e+19  2.0583201600e-02      6.5637993799 -5.1764538784e+04      0.9999093409     -0.8690479682      0.4242164065     -1.4879618867     -1.4879361706    104.6782536882    103.3849893135      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2498466605.9807  1.44145682001767  9.0177088171e+02  3.7847682639e+19  2.0151040824e-02      6.5439153168 -3.0476736609e+04      0.9999110086     -0.8675253010      0.4257396136     -1.4570579324     -1.4570327562    104.6986662951    103.4054013805      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2547426345.3991  1.44318908627137  8.5846764320e+02  3.4931859483e+19  1.9728672753e-02      6.5239220475 -1.0624719635e+04      0.9999126470     -0.8659643574      0.4273010849     -1.4268618849     -1.4268372364    104.7186349267    103.4253694844      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2597338648.5061  1.44493638849203  8.1687715934e+02  3.2216034815e+19  1.9318735870e-02      6.5014946544  3.4479817103e+03      0.9999142554     -0.8643745728      0.4288913816     -1.3975644386     -1.3975403023    104.7384569604    103.4451910059      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2648222048.4392  1.44669783816954  7.7676034014e+02  2.9670548151e+19  1.8883384917e-02      6.4864639459  1.3918428453e+04      0.9999158332     -0.8629493921      0.4303171063     -1.3663754190     -1.3663518266    104.7588593245    103.4655928261      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2700095438.9177  1.44847242065165  7.3819564946e+02  2.7295504037e+19  1.8455849151e-02      6.4700858784  2.6253030014e+04      0.9999173831     -0.8614970626      0.4317699699     -1.3357453988     -1.3357223405    104.7793198362    103.4860528037      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2752978081.2582  1.45025905414094  7.0102413998e+02  2.5096521296e+19  1.8044776283e-02      6.4528974033  3.8212697385e+04      0.9999189061     -0.8600418598      0.4332256863     -1.3063165828     -1.3062940381    104.7989591293    103.5056915831      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2806889611.5267  1.45205658342223  6.6530971251e+02  2.3058898201e+19  1.7643535577e-02      6.4348195647  4.9907545178e+04      0.9999204022     -0.8585468735      0.4347211739     -1.2775970312     -1.2775749879    104.8178785008    103.5246104534      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999758596      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
