# Hydro quantities of SFHo-s20.0-MUONS at time t_pb= 1.0010874s
shock radius= 3466.8489 km, gain radius= 21.561613 km
# cols=25 rows=1058 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
     346684889.6954  1.95339857877754  3.2075005280e+04  2.8044967094e+22  1.1237997944e-01     13.5626897226 -5.8643720687e+07      0.9991184388     -0.6197658225      0.1263079736     -3.1531464446     -2.6059301499   -100.9900218014   -101.7360955975      0.0000006074      0.0000789599      0.0000610781      0.0000000000      0.9998593546      0.4991299649     -0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     353769722.1055  1.95354718611855  2.2329173260e+04  1.3729053786e+22  9.5300467704e-02     11.8966519095 -3.1764583431e+08      0.9992923301     -0.6628190780      0.1708925111     -2.8847823106     -2.4252038090   -101.4858482169   -102.3195598060      0.0000000746      0.0000092506      0.0000071612      0.0000000000      0.9999835136      0.4990964091     -0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     360992198.1963  1.95366993326189  1.9851903902e+04  1.0957315229e+22  9.0132941660e-02     11.4827834473 -3.7569322688e+08      0.9993696564     -0.6899083550      0.1851672417     -2.9195958972     -2.5013814032   -101.4713535022   -102.3464290990      0.0000000092      0.0000009558      0.0000007419      0.0000000000      0.9999982930      0.4990924192     -0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     368354992.1007  1.95379094005073  1.9272197419e+04  1.0422651460e+22  8.9051088436e-02     11.4206186992 -3.7391187937e+08      0.9993895371     -0.7059513346      0.1884193583     -2.9523193368     -2.5533999390   -101.3552749537   -102.2496456466      0.0000000044      0.0000003848      0.0000002996      0.0000000000      0.9999993112      0.4990921456     -0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     375860829.9044  1.95391628954565  1.8905023822e+04  1.0097053939e+22  8.8377827201e-02     11.3840158747 -3.6025627935e+08      0.9993975305     -0.7146835324      0.1905447287     -2.9671066883     -2.5790448587    101.3135664112    100.4083381500      0.0000000029      0.0000002333      0.0000001820      0.0000000000      0.9999995819      0.4990920736      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     383512490.6552  1.95404658124675  1.8484526964e+04  9.7098638732e+21  8.7556836102e-02     11.3277089382 -3.4537007105e+08      0.9994051697     -0.7216427055      0.1934077847     -2.9885912123     -2.6103516117    101.4603203130    100.5452698228      0.0000000017      0.0000001252      0.0000000979      0.0000000000      0.9999997753      0.4990920233      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     391312807.3922  1.95418183568586  1.8085668206e+04  9.3398177547e+21  8.6752263898e-02     11.2663325122 -3.3269352406e+08      0.9994131793     -0.7254764922      0.1964412741     -3.0132064859     -2.6418341614    101.5278023832    100.6058846170      0.0000000009      0.0000000666      0.0000000522      0.0000000000      0.9999998803      0.4990919971      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     399264668.1948  1.95432220319480  1.7675515206e+04  8.9609624398e+21  8.5880254987e-02     11.2025134695 -3.2249969211e+08      0.9994212579     -0.7290402057      0.1994172316     -3.0410598847     -2.6762272312    101.5818456043    100.6533881670      0.0000000005      0.0000000330      0.0000000260      0.0000000000      0.9999999406      0.4990919831      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     407371017.2513  1.95446784564588  1.7287278292e+04  8.6062125472e+21  8.4989547057e-02     11.1476960029 -3.1031454362e+08      0.9994287087     -0.7325678507      0.2015489895     -3.0727498320     -2.7135765814    101.6270622446    100.6929454045      0.0000000002      0.0000000154      0.0000000122      0.0000000000      0.9999999721      0.4990919768      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     415634855.9502  1.95461945754346  1.7005811269e+04  8.3616865324e+21  8.4364797997e-02     11.1126573610 -3.0286608532e+08      0.9994350657     -0.7345577828      0.2030717853     -3.0943517887     -2.7386912661    101.6569339148    100.7193043466      0.0000000001      0.0000000091      0.0000000072      0.0000000000      0.9999999835      0.4990919752      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     424059243.9901  1.95477756023201  1.6694439241e+04  8.0942385789e+21  8.3668911683e-02     11.0722199286 -2.9189447521e+08      0.9994421912     -0.7360750987      0.2048525432     -3.1139543807     -2.7615919317    101.6894449044    100.7485172625      0.0000000001      0.0000000053      0.0000000043      0.0000000000      0.9999999903      0.4990919749      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     432647300.5137  1.95494131280719  1.6204100172e+04  7.6541731351e+21  8.2486604074e-02     10.9852492173 -2.8079557430e+08      0.9994505230     -0.7372281872      0.2082624756     -3.1573222918     -2.8095228639    101.7446146301    100.7991239673      0.0000000000      0.0000000019      0.0000000016      0.0000000000      0.9999999966      0.4990919766      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     441402205.2621  1.95511098579448  1.5914813933e+04  7.4126404697e+21  8.1823539890e-02     10.9420203393 -2.7119926830e+08      0.9994580853     -0.7374727295      0.2102148487     -3.1831596146     -2.8375571021    101.7755473829    100.8278598046      0.0000000000      0.0000000010      0.0000000009      0.0000000000      0.9999999981      0.4990919779      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     450327199.7520  1.95528735905659  1.5552707339e+04  7.1069328587e+21  8.0954773861e-02     10.8810924409 -2.6248306607e+08      0.9994648907     -0.7375057087      0.2129132891     -3.2199649157     -2.8770938227    101.8164256321    100.8660066342      0.0000000000      0.0000000004      0.0000000004      0.0000000000      0.9999999992      0.4990919800      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     459425588.4765  1.95547069447019  1.5272636205e+04  6.8785597712e+21  8.0291989056e-02     10.8357588739 -2.5089939871e+08      0.9994712759     -0.7373128630      0.2150594618     -3.2487187856     -2.9078010196    101.8478502925    100.8954779677      0.0000000000      0.0000000002      0.0000000002      0.0000000000      0.9999999995      0.4990919817      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     468700740.1277  1.95566164596890  1.4987111311e+04  6.6488242041e+21  7.9611576974e-02     10.7877633684 -2.4390199881e+08      0.9994778097     -0.7369673878      0.2173758733     -3.2747403337     -2.9357935039    101.8803860342    100.9260427731      0.0000000000      0.0000000001      0.0000000002      0.0000000000      0.9999999997      0.4990919836      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     478156088.8448  1.95585983551426  1.4616964265e+04  6.3427527305e+21  7.8678400234e-02     10.7109700558 -2.2944818865e+08      0.9994847380     -0.7358087719      0.2208472882     -3.3142181939     -2.9775841632    101.9255970496    100.9689409895      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4990919865      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     487795135.4851  1.95606582172561  1.4380162786e+04  6.1553487953e+21  7.8094789830e-02     10.6648504716 -2.2087980895e+08      0.9994913419     -0.7343097499      0.2231017665     -3.3382885269     -3.0024099524    101.9541335064    100.9967219900      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4990919883      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     497621448.9204  1.95627993278663  1.4033164729e+04  5.8770321093e+21  7.7201192891e-02     10.5877988919 -2.1524699154e+08      0.9994982225     -0.7294520546      0.2267849995     -3.3773469266     -3.0402938899    101.9983592278    101.0421221738      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4990919912      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     507638667.3582  1.95650187031913  1.3727178765e+04  5.6429702608e+21  7.6404244488e-02     10.5304750525 -2.0607115488e+08      0.9995049936     -0.7204238635      0.2294741903     -3.4131775969     -3.0697855599    102.0358763125    101.0859782588      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4990919936      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     517850499.6890  1.95673250201740  1.3464370733e+04  5.4482191711e+21  7.5706155533e-02     10.4874476497 -1.9778393841e+08      0.9995115750     -0.7073441285      0.2312792337     -3.4391836035     -3.0845168750    102.0669895878    101.1283662256      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990919956      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     528260726.8593  1.95697160997368  1.3112556657e+04  5.1757846476e+21  7.4697704829e-02     10.4101927729 -1.8677408611e+08      0.9995184452     -0.6701878738      0.2341852056     -3.4829180689     -3.0940010575    102.1126424408    101.2082693614      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990919990      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     538873203.2716  1.95721961613525  1.2870157259e+04  5.0028054239e+21  7.4044723656e-02     10.3666426194 -1.8255076530e+08      0.9995247275     -0.6311227194      0.2360770248     -3.5151294380     -3.0890390914    102.1424746814    101.2752749372      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920009      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     549691858.2116  1.95747746098875  1.2596461860e+04  4.8083576318e+21  7.3292058957e-02     10.3134083116 -1.7047667185e+08      0.9995303406     -0.5759943568      0.2383773075     -3.5526986514     -3.0737802249    102.1772470885    101.3628754242      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920032      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     560720697.3028  1.95774578216165  1.2385239185e+04  4.6607232335e+21  7.2703430313e-02     10.2720745413 -1.6129939510e+08      0.9995360694     -0.5315076345      0.2402333888     -3.5787928351     -3.0572437676    102.2047264233    101.4329854000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920050      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     571963803.9897  1.95802451740738  1.2083026095e+04  4.4403140772e+21  7.1797519987e-02     10.1954269797 -1.5269470805e+08      0.9995420012     -0.4570029734      0.2433690401     -3.6225689880     -3.0296509107    102.2476251937    101.5472531801      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920086      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     583425341.0498  1.95831416872216  1.1885379459e+04  4.3097870264e+21  7.1252365596e-02     10.1570302279 -1.4823572581e+08      0.9995478707     -0.4113424295      0.2452472985     -3.6480773973     -3.0113770345    102.2736284617    101.6170387336      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920106      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     595109552.1347  1.95861484302705  1.1575203861e+04  4.0972073204e+21  7.0336952227e-02     10.0800253412 -1.3599716564e+08      0.9995540105     -0.3423122229      0.2486888618     -3.6833228812     -2.9810338752    102.3179100569    101.7269089722      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920154      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     607020763.3414  1.95892643819240  1.1344969687e+04  3.9448228664e+21  6.9663466100e-02     10.0236246283 -1.2972703376e+08      0.9995599605     -0.2969262174      0.2513404140     -3.7034222717     -2.9583988124    102.3508752363    101.8026086048      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920203      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     619163384.8140  1.95925021440515  1.1110012403e+04  3.7929835467e+21  6.8972051237e-02      9.9664971678 -1.2155500949e+08      0.9995657898     -0.2669614380      0.2541650017     -3.7070747589     -2.9349111078    102.3850862095    101.8639597698      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920281      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     631541912.3768  1.95958562357667  1.0824121678e+04  3.6071717325e+21  6.8079598809e-02      9.8935110067 -1.1561734533e+08      0.9995719433     -0.2516248914      0.2574360584     -3.6889169268     -2.9046877858    102.4276642498    101.9186033000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920457      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     644160929.1985  1.95993296433456  1.0591372243e+04  3.4669667241e+21  6.7372166377e-02      9.8494054293 -1.1069310328e+08      0.9995783515     -0.2516118763      0.2593601250     -3.6619247734     -2.8796066840    102.4592911996    101.9483191982      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990920692      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     657025107.4894  1.96029148734511  1.0254530501e+04  3.2577574939e+21  6.6277638274e-02      9.7662814378 -1.0173714529e+08      0.9995846773     -0.2599643707      0.2626521064     -3.6118739753     -2.8412003616    102.5090820724    101.9864655954      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990921468      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     670139210.2311  1.96066270564144  1.0092514268e+04  3.1679413422e+21  6.5800031658e-02      9.7379787068 -9.8383898679e+07      0.9995904098     -0.2649287420      0.2640575068     -3.5878128177     -2.8235089757    102.5309880431    102.0020017943      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990921995      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     683508092.9402  1.96104705072305  9.7765080554e+03  2.9856739968e+21  6.4789453424e-02      9.6658600510 -9.1400214525e+07      0.9995964181     -0.2781728298      0.2672992451     -3.5339354650     -2.7861174490    102.5780828836    102.0326108088      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990924313      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     697136705.4661  1.96144335914627  9.5401635468e+03  2.8580851182e+21  6.4061877532e-02      9.6190561950 -8.7718707892e+07      0.9996029002     -0.2894954540      0.2696952369     -3.4923981917     -2.7582987919    102.6124205444    102.0532298535      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990927193      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     711030093.8233  1.96185161007545  9.2263088482e+03  2.6871288034e+21  6.3051279263e-02      9.5448607623 -8.1797964499e+07      0.9996091519     -0.3095107751      0.2733138397     -3.4298029167     -2.7193374406    102.6609134824    102.0780888676      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990934871      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     725193402.0601  1.96227278710155  9.0274973475e+03  2.5890903678e+21  6.2459639731e-02      9.5103415327 -8.0326274295e+07      0.9996149927     -0.3221580709      0.2754383159     -3.3916644608     -2.6959707568    102.6895873336    102.0919909468      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990941274      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     739631874.1631  1.96270714615514  8.7278756337e+03  2.4430275863e+21  6.1543219097e-02      9.4566296368 -7.3572551657e+07      0.9996207690     -0.3463681604      0.2789187476     -3.3277617354     -2.6597585526    102.7346382056    102.1093512976      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990958967      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     754350855.9986  1.96315433658750  8.5084472964e+03  2.3414872914e+21  6.0881008845e-02      9.4249706576 -6.9796681940e+07      0.9996264452     -0.3653060907      0.2813384444     -3.2802620102     -2.6336164546    102.7668652695    102.1202207344      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4990977933      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     769355797.2921  1.96361503830583  8.2389262230e+03  2.2202669796e+21  6.0038324639e-02      9.3992773538 -6.4084052925e+07      0.9996322565     -0.3924344682      0.2834981392     -3.2181090110     -2.6007515276    102.8043453129    102.1284127054      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4991014484      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     784652253.6462  1.96408724459051  7.9500946359e+03  2.0955158960e+21  5.9143487924e-02      9.3779230603 -5.8634576006e+07      0.9996383040     -0.4227574389      0.2858933145     -3.1515643644     -2.5669250271    102.8447403992    102.1360896457      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4991074794      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     800245888.5971  1.96457135135339  7.7012815965e+03  1.9946749039e+21  5.8392388652e-02      9.3732845895 -5.4667099866e+07      0.9996442692     -0.4481883853      0.2879230463     -3.0970196334     -2.5398409742    102.8791005480    102.1429891163      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4991150823      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     816142475.7121  1.96506624081797  7.3902840718e+03  1.8735364422e+21  5.7456179134e-02      9.3941550475 -4.8383171603e+07      0.9996504288     -0.4930041784      0.2905935441     -3.0245025966     -2.5148102283    102.9225802378    102.1389825153      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4991373092      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     832347900.7268  1.96557069866697  7.1171434126e+03  1.7713206627e+21  5.6623952710e-02      9.4662786386 -4.7298318403e+07      0.9996565892     -0.5822514138      0.2931423672     -2.9571247310     -2.5392284212    102.9618877895    102.0864940086      0.0000000000      0.0000000000      0.0000000003      0.0000000000      0.9999999997      0.4991880481      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     848868163.7246  1.96608529133005  6.8404653899e+03  1.6689064207e+21  5.5773559617e-02      9.4616909799 -4.6338117210e+07      0.9996624462     -0.6202787143      0.2958684167     -2.9139204770     -2.5367775171    103.0027061775    102.0865590465      0.0000000000      0.0000000000      0.0000000003      0.0000000000      0.9999999997      0.4991996153      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     865709381.3581  1.96661159723453  6.6217485907e+03  1.5877625545e+21  5.5079194471e-02      9.4397756336 -4.4311536835e+07      0.9996682110     -0.6323463982      0.2982781280     -2.8829631685     -2.5202976038    103.0365838397    102.1059593135      0.0000000000      0.0000000000      0.0000000002      0.0000000000      0.9999999998      0.4992019112      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     882877789.1141  1.96714955736498  6.3579131376e+03  1.4870546082e+21  5.4172684848e-02      9.3966190656 -4.0458767647e+07      0.9996738382     -0.6430898472      0.3014882917     -2.8465092580     -2.4977973061    103.0804810042    102.1359028653      0.0000000000      0.0000000000      0.0000000002      0.0000000000      0.9999999998      0.4992033575      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     900379743.6215  1.96770111172183  6.1908916066e+03  1.4246295589e+21  5.3566087277e-02      9.3761279532 -3.9499193401e+07      0.9996790142     -0.6488536049      0.3030657281     -2.8219588166     -2.4805880588    103.1075065065    102.1555871735      0.0000000000      0.0000000000      0.0000000002      0.0000000000      0.9999999998      0.4992038304      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     918221725.0060  1.96826774562156  5.9702555657e+03  1.3411503809e+21  5.2725812691e-02      9.3376965252 -3.5238042834e+07      0.9996842398     -0.6549347699      0.3054436137     -2.7898756608     -2.4569639536    103.1455755655    102.1851971819      0.0000000000      0.0000000000      0.0000000002      0.0000000000      0.9999999998      0.4992041940      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     936410339.2883  1.96884799818693  5.7752714422e+03  1.2680024498e+21  5.1963098739e-02      9.2964915947 -3.3092312690e+07      0.9996895979     -0.6587245597      0.3077620137     -2.7618365519     -2.4350330345    103.1807380676    102.2142514942      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4992043383      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     954952320.8307  1.96944305631467  5.5859500209e+03  1.1987771248e+21  5.1215050988e-02      9.2543979883 -3.1370655035e+07      0.9996948906     -0.6610096529      0.3101548220     -2.7341713684     -2.4120457526    103.2157770458    102.2446125709      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4992043883      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     973854534.8303  1.97005216179488  5.3837860189e+03  1.1260504059e+21  5.0393714466e-02      9.2049928002 -2.8840515732e+07      0.9997002261     -0.6621978788      0.3129498266     -2.7039628268     -2.3858204414    103.2549323283    102.2797846229      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4992044051      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     993123979.8606  1.97067565352898  5.2071389596e+03  1.0647134703e+21  4.9677494885e-02      9.1608813423 -2.7660603869e+07      0.9997054892     -0.6625863237      0.3155115864     -2.6770375813     -2.3618454006    103.2896297086    102.3115317985      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4992044140      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1012767790.4632  1.97131345859731  5.0128051867e+03  9.9845199190e+20  4.8873990451e-02      9.1067586791 -2.5484310322e+07      0.9997107254     -0.6623513694      0.3185714224     -2.6472482585     -2.3348809595    103.3292301124    102.3483073206      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4992044273      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1032793239.7889  1.97196545064352  4.8412739586e+03  9.4201179320e+20  4.8142793462e-02      9.0658722068 -2.4657449547e+07      0.9997159202     -0.6623025416      0.3210779816     -2.6195798920     -2.3096703245    103.3640188034    102.3806382802      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4992044417      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1053207742.2910  1.97263133970523  4.6526592848e+03  8.8110018693e+20  4.7302504412e-02      9.0240325929 -2.2591472065e+07      0.9997210455     -0.6624194971      0.3234921574     -2.5884321469     -2.2810537106    103.4018803637    102.4159687092      0.0000000000      0.0000000000      0.0000000001      0.0000000000      0.9999999999      0.4992044608      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1074018856.4703  1.97331120196028  4.4902321287e+03  8.3041415054e+20  4.6579223384e-02      8.9864040481 -2.1731471742e+07      0.9997260567     -0.6622437127      0.3256748933     -2.5618982914     -2.2565268067    103.4350419921    102.4471233861      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992044777      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1095234287.6736  1.97400543802519  4.3170987656e+03  7.7756807777e+20  4.5787851292e-02      8.9440085779 -2.0078723016e+07      0.9997310044     -0.6616202045      0.3282036358     -2.5336899306     -2.2302236801    103.4720022719    102.4821784316      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992044970      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1116861890.9468  1.97471358051275  4.1571991972e+03  7.3030190234e+20  4.5053902095e-02      8.9024288415 -1.9268342023e+07      0.9997359263     -0.6607003653      0.3306775480     -2.5079596405     -2.2060474630    103.5068961215    102.5155182083      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992045149      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1138909673.9430  1.97543574148187  3.9953022830e+03  6.8365772359e+20  4.4302163530e-02      8.8560522677 -1.7887209846e+07      0.9997407646     -0.6593372750      0.3333626320     -2.4823264670     -2.1817362832    103.5432844576    102.5505845506      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992045335      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1161385799.8876  1.97617199094288  3.8451192363e+03  6.4165339752e+20  4.3590299776e-02      8.8122955857 -1.7272362278e+07      0.9997455116     -0.6577834107      0.3360476793     -2.4581183872     -2.1586593865    103.5783843458    102.5845532557      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992045507      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1184298590.6006  1.97692239390948  3.6935144021e+03  6.0025876946e+20  4.2844843362e-02      8.7702572559 -1.6179889881e+07      0.9997501776     -0.6563222643      0.3386043715     -2.4328133607     -2.1344499058    103.6137863421    102.6188597062      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992045685      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1207656529.5777  1.97768672025797  3.5500066003e+03  5.6205158355e+20  4.2111034289e-02      8.7345441771 -1.5387485078e+07      0.9997547579     -0.6552032004      0.3407620956     -2.4077862691     -2.1104614744    103.6469408580    102.6509755619      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992045857      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1231468265.1317  1.97846515859636  3.4095454818e+03  5.2561797640e+20  4.1376271600e-02      8.6977841827 -1.4520710263e+07      0.9997592473     -0.6539088131      0.3430475110     -2.3828049961     -2.0864712294    103.6807921763    102.6838358521      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992046030      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1255742613.5940  1.97925767437611  3.2746818624e+03  4.9165881951e+20  4.0665784631e-02      8.6589735126 -1.3785324539e+07      0.9997636810     -0.6525265379      0.3453798204     -2.3587272001     -2.0633434676    103.7141443519    102.7162379936      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992046200      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1280488562.5793  1.98006411689925  3.1420512125e+03  4.5919046341e+20  3.9957997394e-02      8.6174196986 -1.2924481764e+07      0.9997680553     -0.6510524511      0.3478355113     -2.3348689113     -2.0404667829    103.7480072963    102.7491193338      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992046374      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1305715274.3129  1.98088444496625  3.0156962260e+03  4.2916593580e+20  3.9270839192e-02      8.5760321086 -1.2350020920e+07      0.9997723502     -0.6496342928      0.3503551861     -2.3115032318     -2.0182026200    103.7815244284    102.7815349495      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992046546      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1331432089.0236  1.98171873504838  2.8925112588e+03  4.0073182261e+20  3.8594303420e-02      8.5316483643 -1.1678316301e+07      0.9997765649     -0.6483251879      0.3529771028     -2.2882347593     -1.9962469592    103.8151490107    102.8138467200      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992046719      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1357648528.4011  1.98256674382564  2.7730965284e+03  3.7383676769e+20  3.7894216303e-02      8.4979747308 -1.1152821786e+07      0.9997807040     -0.6479549134      0.3551409013     -2.2631853351     -1.9729910590    103.8470946701    102.8439988554      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4992046897      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
