# Hydro quantities of SFHo-s18.6-MUONS at time t_pb= 0.99948092s
shock radius= 8351.4848 km, gain radius= 21.339098 km
# cols=25 rows=1044 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
    1362179215.4433  1.60033562482944  3.1272494563e+03  3.4951689883e+20  3.6736552370e-02      7.6835971849 -5.8222560235e+06      0.9998209779     -0.1927786047      0.3659641495     -2.6437100002     -1.9091626636    103.9099385350    103.3511957808      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1388990371.5870  1.60131800155614  3.0039176468e+03  3.2710104742e+20  3.6103338659e-02      7.6551055545 -5.6295517253e+06      0.9998242672     -0.2034056020      0.3679987240     -2.5986525382     -1.8767667734    103.9399806621    103.3685763361      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1416322189.2202  1.60231799285120  2.8842896693e+03  3.0598263451e+20  3.5485927958e-02      7.6246577098 -5.3947387433e+06      0.9998275071     -0.2136683418      0.3700815635     -2.5547364479     -1.8451962624    103.9686474592    103.3848975539      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1444184779.3721  1.60333551717432  2.7684302657e+03  2.8610667382e+20  3.4879160085e-02      7.5931636526 -5.1414479075e+06      0.9998306956     -0.2236462769      0.3722363939     -2.5115811569     -1.8141737369    103.9973557248    103.4014730540      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1472588449.4241  1.60437069265863  2.6572513607e+03  2.6747866085e+20  3.4282627542e-02      7.5602064642 -4.9462016738e+06      0.9998338205     -0.2333583480      0.3744524354     -2.4691441347     -1.7836648272    104.0260591192    103.4182483359      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1501543706.9225  1.60542350513658  2.5490217067e+03  2.4978954175e+20  3.3659907592e-02      7.5364083036 -4.7164206907e+06      0.9998368845     -0.2440131249      0.3762493913     -2.4247680337     -1.7517404591    104.0548874503    103.4346249340      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1531061263.4660  1.60649363332865  2.4438575655e+03  2.3307046675e+20  3.3043847096e-02      7.5116318488 -4.4731711956e+06      0.9998398993     -0.2544573223      0.3781237663     -2.3808653842     -1.7201563820    104.0839898576    103.4514087690      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1561152038.6678  1.60758100852004  2.3428296837e+03  2.1744967079e+20  3.2444947599e-02      7.4851044887 -4.3732140413e+06      0.9998428617     -0.2645146708      0.3800418477     -2.3381933217     -1.6894597494    104.1128501856    103.4682936671      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1591827164.1957  1.60868580984746  2.2458104341e+03  2.0287217659e+20  3.1866115416e-02      7.4564526421 -4.2796246852e+06      0.9998457655     -0.2741428708      0.3819878219     -2.2969662322     -1.6598068341    104.1397196184    103.4835889256      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1623097987.8896  1.60980812964313  2.1522931690e+03  1.8921221523e+20  3.1294368639e-02      7.4274037192 -4.0906765806e+06      0.9998486140     -0.2835453707      0.3840178159     -2.2562349121     -1.6305080079    104.1666270122    103.4990638256      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1654976077.9600  1.61094795498977  2.0621478430e+03  1.7641665730e+20  3.0738678113e-02      7.3959946057 -3.9283264981e+06      0.9998514125     -0.2925839284      0.3860906984     -2.2166603482     -1.6020448843    104.1932879318    103.5146133049      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1687473227.2670  1.61210498878619  1.9743720903e+03  1.6428182707e+20  3.0163234167e-02      7.3710349393 -3.7578734931e+06      0.9998541644     -0.3022473991      0.3879336377     -2.1756203656     -1.5725113116    104.2202787250    103.5300976883      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1720601457.6833  1.61327869827561  1.8891560598e+03  1.5280717548e+20  2.9581914659e-02      7.3482132589 -3.6104843970e+06      0.9998568717     -0.3120768387      0.3897280906     -2.1341325121     -1.5426473506    104.2476521205    103.5458471911      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1754373024.5412  1.61446880639166  1.8071961796e+03  1.4211360821e+20  2.9021085402e-02      7.3233992299 -3.5382733311e+06      0.9998595304     -0.3214778974      0.3915412054     -2.0941265448     -1.5138555568    104.2746049786    103.5615858758      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1788800421.1666  1.61567530513049  1.7285424955e+03  1.3214364435e+20  2.8472410567e-02      7.2975351760 -3.4310116136e+06      0.9998621323     -0.3305780908      0.3934121510     -2.0549866627     -1.4856868137    104.3003510107    103.5763607689      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1823896383.5006  1.61689839097516  1.6534944986e+03  1.2289548910e+20  2.7941422690e-02      7.2697256868 -3.3507704616e+06      0.9998646795     -0.3392893623      0.3953183613     -2.0171140865     -1.4584317193    104.3253258257    103.5907181022      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1859673894.8107  1.61813801670882  1.5808591717e+03  1.1422254454e+20  2.7423847237e-02      7.2398890546 -3.2521053562e+06      0.9998671845     -0.3476908719      0.3972661373     -1.9802127623     -1.4318796807    104.3501608294    103.6052038202      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1896146190.4945  1.61939342777633  1.5098959885e+03  1.0598051204e+20  2.6880437173e-02      7.2169795512 -3.1245788154e+06      0.9998696526     -0.3567561549      0.3990666977     -1.9414019937     -1.4039347555    104.3757488210    103.6199259684      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1933326762.9751  1.62066384783783  1.4413666094e+03  9.8243433539e+19  2.6340010245e-02      7.1953369285 -3.0471930535e+06      0.9998720795     -0.3658552070      0.4007738357     -1.9027914937     -1.3761304456    104.4012520789    103.6346230363      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    1971229366.6930  1.62194891192163  1.3755174116e+03  9.1042323218e+19  2.5812902651e-02      7.1727273739 -2.9903150524e+06      0.9998744588     -0.3746423746      0.4025265227     -1.8651378644     -1.3490166709    104.4266786925    103.6495097952      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2009868023.1942  1.62324854799516  1.3126170407e+03  8.4368221606e+19  2.5302434275e-02      7.1482691820 -2.8883637656e+06      0.9998767861     -0.3830629871      0.4043130558     -1.8286797454     -1.3227656975    104.4505657453    103.6631897023      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2049257026.3174  1.62456280190674  1.2524401088e+03  7.8176001633e+19  2.4809326315e-02      7.1216211792 -2.7842392355e+06      0.9998790684     -0.3911110981      0.4061249600     -1.7934733351     -1.2974193023    104.4738792487    103.6766431906      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2089410947.4816  1.62589123402051  1.1941020330e+03  7.2356965373e+19  2.4320131145e-02      7.0936639735 -2.7356023860e+06      0.9998813139     -0.3989949224      0.4080229023     -1.7585428659     -1.2722705998    104.4975179382    103.6905001135      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2130344641.0765  1.62723287930058  1.1374773426e+03  6.6874074790e+19  2.3808742881e-02      7.0744398327 -2.7115516269e+06      0.9998835211     -0.4075941561      0.4096491693     -1.7219630923     -1.2459163268    104.5214119637    103.7041686383      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2172073249.9582  1.62858686298337  1.0828964661e+03  6.1749031624e+19  2.3303467358e-02      7.0548535988 -2.6333347270e+06      0.9998856886     -0.4160323241      0.4113142654     -1.6858152755     -1.2198717743    104.5454825798    103.7181359903      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2214612211.0506  1.62995271537039  1.0306764004e+03  5.7001564636e+19  2.2815673149e-02      7.0330769360 -2.5326473060e+06      0.9998878142     -0.4240975555      0.4130027472     -1.6509310629     -1.1947412748    104.5689162165    103.7318159138      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2257977261.0561  1.63133022454578  9.8078236444e+02  5.2608957343e+19  2.2342973371e-02      7.0095355765 -2.4769437566e+06      0.9998898951     -0.4318274386      0.4147247544     -1.6171337854     -1.1703958876    104.5910439183    103.7444917253      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2302184442.2776  1.63271906685109  9.3293018147e+02  4.8534346824e+19  2.1882241888e-02      6.9844356692 -2.4258909333e+06      0.9998919380     -0.4392728171      0.4164919430     -1.5841977624     -1.1466724318    104.6131037553    103.7573389951      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2347250108.5526  1.63411828839309  8.8645349052e+02  4.4697362613e+19  2.1412835156e-02      6.9622876577 -2.3867360256e+06      0.9998939501     -0.4469790092      0.4181717647     -1.5506121302     -1.1224728133    104.6354361658    103.7702853919      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2393190931.3035  1.63552656225176  8.4153324932e+02  4.1101119812e+19  2.0930434633e-02      6.9452638437 -2.3551676989e+06      0.9998959285     -0.4550275590      0.4197690200     -1.5160521601     -1.0975586484    104.6582557747    103.7834591957      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2440023905.7046  1.63694307165464  7.9863014136e+02  3.7782499417e+19  2.0468442303e-02      6.9256079074 -2.2969787096e+06      0.9998978675     -0.4626632131      0.4213710916     -1.4829745375     -1.0737187514    104.6806337120    103.7965994072      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2487766356.9696  1.63836735092783  7.5762222930e+02  3.4716095850e+19  2.0016344894e-02      6.9050426206 -2.2222387000e+06      0.9998997663     -0.4700443736      0.4230297931     -1.4506038516     -1.0503879276    104.7018076050    103.8087334382      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2536435946.7604  1.63979887615117  7.1843629678e+02  3.1884937738e+19  1.9581645644e-02      6.8816763538 -2.1629803976e+06      0.9999016298     -0.4770637959      0.4247023422     -1.4194958430     -1.0279718903    104.7225493673    103.8207832292      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2586050679.7212  1.64123664149200  6.8056700590e+02  2.9236229020e+19  1.9139912440e-02      6.8604329335 -2.1490335669e+06      0.9999034624     -0.4842330619      0.4263656694     -1.3878555125     -1.0051641530    104.7437208226    103.8331220913      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2636628910.1389  1.64267926169666  6.4411108634e+02  2.6766561662e+19  1.8687248869e-02      6.8447906001 -2.1352876080e+06      0.9999052619     -0.4917624099      0.4278874402     -1.3553903584     -0.9817501178    104.7651145245    103.8454646744      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2688189348.7329  1.64412570534468  6.0928239701e+02  2.4488326406e+19  1.8247355027e-02      6.8276028767 -2.0848866027e+06      0.9999070265     -0.4989964948      0.4294491214     -1.3238471450     -0.9590026703    104.7864464517    103.8580008355      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2740751069.5770  1.64557517697444  5.7601041067e+02  2.2388734453e+19  1.7822765150e-02      6.8080258090 -2.0221774649e+06      0.9999087572     -0.5059007075      0.4310346563     -1.2934145953     -0.9370598682    104.8063800775    103.8694447138      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2794333517.1558  1.64702683832504  5.4423605349e+02  2.0455554324e+19  1.7410325340e-02      6.7866613249 -1.9785325763e+06      0.9999104562     -0.5125226921      0.4326594614     -1.2638599600     -0.9157520227    104.8261352709    103.8809531174      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2848956513.5573  1.64847941500382  5.1361725433e+02  1.8654499596e+19  1.6990573162e-02      6.7680984110 -1.9559667633e+06      0.9999121276     -0.5193482393      0.4342269132     -1.2337509759     -0.8940360376    104.8461895728    103.8926144203      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2904640265.8065  1.64993119850704  4.8414849112e+02  1.6978820579e+19  1.6561191124e-02      6.7541088981 -1.9413980955e+06      0.9999137704     -0.5264375270      0.4357231619     -1.2029146106     -0.8717852087    104.8666305080    103.9044698191      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    2961405373.3403  1.65138096733502  4.5614533498e+02  1.5444424914e+19  1.6148747220e-02      6.7376640478 -1.9024338354e+06      0.9999153799     -0.5331691795      0.4372375992     -1.1733082191     -0.8504249071    104.8865515180    103.9161447392      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3019272835.6280  1.65282797687673  4.2953413761e+02  1.4039093648e+19  1.5749110508e-02      6.7193582680 -1.8724354701e+06      0.9999169567     -0.5396031771      0.4387901732     -1.1446267963     -0.8297300559    104.9054127993    103.9270194490      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3078264059.9402  1.65427123507302  4.0413463643e+02  1.2745602397e+19  1.5362280663e-02      6.6985030896 -1.8848441055e+06      0.9999185038     -0.5457792956      0.4403754664     -1.1168758645     -0.8097405357    104.9241618920    103.9380071300      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3138400869.2673  1.65570898964635  3.7962932653e+02  1.1547398402e+19  1.4952108420e-02      6.6931618359 -1.8313607558e+06      0.9999200227     -0.5529185343      0.4418294923     -1.0873836677     -0.7888416035    104.9435496230    103.9488015964      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3199705510.3934  1.65713871049551  3.5591185535e+02  1.0441285369e+19  1.4550976552e-02      6.7062722539 -1.6963808448e+06      0.9999215163     -0.5615623197      0.4432890781     -1.0585567845     -0.7701180915    104.9629472447    103.9580958469      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3262200662.1258  1.65855563283002  3.3206985508e+02  9.4283884763e+18  1.4155210444e-02      6.7890526154 -1.6756127447e+06      0.9999229856     -0.5801308086      0.4447774118     -1.0301615696     -0.7617796992    104.9816722117    103.9567639913      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3325909443.6848  1.65995053394069  3.0718589400e+02  8.5333357127e+18  1.3811518982e-02      6.8683993074 -1.6891169263e+06      0.9999244303     -0.6264203241      0.4459408150     -1.0057156818     -0.7847867302    104.9979650949    103.9256039557      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3390855423.2564  1.66131274377805  2.8202554932e+02  7.7512569234e+18  1.3511785066e-02      6.9346049603 -1.6792633839e+06      0.9999258486     -0.7972047749      0.4466663820     -0.9845998739     -0.9351809400    105.0119004883    103.7680293315      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3457062626.7108  1.66263650578913  2.5835672082e+02  7.0494042672e+18  1.3219704226e-02      7.0065162874 -1.6579507401e+06      0.9999272378     -0.8303492446      0.4472500530     -0.9640415689     -0.9483507756    105.0253411642    103.7477418667      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3524555546.4907  1.66392203331001  2.3688685288e+02  6.4196649334e+18  1.2942600995e-02      7.0802005897 -1.6427799567e+06      0.9999285981     -0.8454275100      0.4478464106     -0.9445456788     -0.9445295086    105.0383973438    103.7451234232      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3593359150.6719  1.66517071347062  2.1710199939e+02  5.8542430546e+18  1.2682305030e-02      7.1572636945 -1.6181138673e+06      0.9999299330     -0.8448556544      0.4484185914     -0.9262690350     -0.9262531900    105.0502729397    103.7569986939      0.0000000000      0.0000000000      0.0000000000      0.0000000000      1.0000000000      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3663498892.1998  1.66638216265118  1.9858518468e+02  5.3481665172e+18  1.2441327433e-02      7.2425610234 -1.5793413891e+06      0.9999312452     -0.8443519616      0.4489225853     -0.9094200429     -0.9094044990    105.0613051726    103.7680306256      0.0000000000      0.0000000000      0.0000000053      0.0000000000      0.9999999947      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3735000718.3052  1.66755451823239  1.8107713575e+02  4.8991116177e+18  1.2221370429e-02      7.3433866937 -1.5526233497e+06      0.9999325328     -0.8439535228      0.4493212990     -0.8941429936     -0.8941277246    105.0714880082    103.7782131865      0.0000000000      0.0000000000      0.0000000719      0.0000000000      0.9999999281      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3807891080.1036  1.66868545781351  1.6458839620e+02  4.4994052039e+18  1.2008803965e-02      7.4702398522 -1.5351324578e+06      0.9999337955     -0.8437510752      0.4495240122     -0.8794218103     -0.8794068069    105.0809911785    103.7877160912      0.0000000000      0.0000000000      0.0000023833      0.0000000000      0.9999976167      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3882196942.3800  1.66977279498458  1.4907452463e+02  4.1447176523e+18  1.1814793419e-02      7.6220692871 -1.4957234849e+06      0.9999350370     -0.8436974864      0.4495778433     -0.8660951620     -0.8660804009    105.0895894790    103.7963141493      0.0000000000      0.0000000000      0.0000240816      0.0000000000      0.9999759184      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    3957945793.5643  1.67081310532653  1.3417113884e+02  3.8360553264e+18  1.1651139430e-02      7.8110288290 -1.4567102462e+06      0.9999362569     -0.8438598417      0.4494156924     -0.8550819021     -0.8550673454    105.0967444743    103.8034689401      0.0000000000      0.0000000000      0.0001702832      0.0000000000      0.9998297168      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4035165655.9005  1.67180423782617  1.2051647383e+02  3.5681679340e+18  1.1509235073e-02      8.0272609986 -1.4359934912e+06      0.9999374503     -0.8441433496      0.4491323618     -0.8456914226     -0.8456770433    105.1028893554    103.8096136440      0.0000000000      0.0000000000      0.0008087734      0.0000000000      0.9991912266      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4113885095.8124  1.67275367788141  1.0969410497e+02  3.3204547279e+18  1.1352192694e-02      8.2072288152 -1.4085334986e+06      0.9999386180     -0.8441233840      0.4491525237     -0.8349863115     -0.8349721284    105.1096876524    103.8164117448      0.0000000000      0.0000000000      0.0025346283      0.0000000000      0.9974653717      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4194133234.4724  1.67367788979172  1.0174108021e+02  3.0813822965e+18  1.1165203829e-02      8.3144841973 -1.3446889945e+06      0.9999397673     -0.8436245208      0.4496516205     -0.8217950045     -0.8217810550    105.1183100569    103.8250339156      0.0000000000      0.0000000000      0.0055928893      0.0000000000      0.9944071107      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4275939758.5737  1.67459249398788  9.5691492987e+01  2.8488180496e+18  1.0952105375e-02      8.3731551516 -1.3391503686e+06      0.9999409002     -0.8427187089      0.4505576986     -0.8064650968     -0.8064514135    105.1286354377    103.8353590302      0.0000000000      0.0000000000      0.0124466678      0.0000000000      0.9875533322      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4359334931.3126  1.67550742152618  9.0686118505e+01  2.6269728516e+18  1.0718812595e-02      8.4298501198 -1.3984392967e+06      0.9999420078     -0.8416577939      0.4516189051     -0.7895161589     -0.7895027671    105.1399648598    103.8466881608      0.0000000000      0.0000000000      0.0265073075      0.0000000000      0.9734926925      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4444349603.5843  1.67642670482665  8.6047489798e+01  2.4202414388e+18  1.0478322296e-02      8.5165751359 -1.4021736261e+06      0.9999430885     -0.8405886896      0.4526883098     -0.7719958819     -0.7719827906    105.1516453686    103.8583683691      0.0000000000      0.0000000000      0.0483772342      0.0000000000      0.9516227658      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4531015225.3954  1.67735062839935  8.1594025606e+01  2.2269082284e+18  1.0242438142e-02      8.6038898430 -1.3417313545e+06      0.9999441510     -0.8394901073      0.4537871868     -0.7548115224     -0.7547987258    105.1633875307    103.8701102365      0.0000000000      0.0000000000      0.0720328992      0.0000000000      0.9279671008      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4619363857.4986  1.67827876377022  7.7345531906e+01  2.0504888851e+18  1.0021278172e-02      8.6416795392 -1.3245108636e+06      0.9999451980     -0.8384333459      0.4548442245     -0.7387209743     -0.7387084540    105.1739646711    103.8806871006      0.0000000000      0.0000000000      0.0842871746      0.0000000000      0.9157128254      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4709428183.2530  1.67921066163802  7.3269239643e+01  1.8880151230e+18  9.8106891762e-03      8.6467745898 -1.3024601994e+06      0.9999462279     -0.8373973606      0.4558804729     -0.7234159986     -0.7234037414    105.1842561999    103.8909783663      0.0000000000      0.0000000000      0.0897084278      0.0000000000      0.9102915722      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4801241520.7151  1.68014582059561  6.9377891474e+01  1.7375045820e+18  9.6027902865e-03      8.6385561449 -1.2931182001e+06      0.9999472376     -0.8363978550      0.4568802383     -0.7083016301     -0.7082896326    105.1944575052    103.9011794118      0.0000000000      0.0000000000      0.0916114576      0.0000000000      0.9083885424      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4894837834.9639  1.68108398194340  6.5684028268e+01  1.5981280659e+18  9.3912491989e-03      8.6303420066 -1.2722139242e+06      0.9999482245     -0.8354774513      0.4578009063     -0.6928984181     -0.6928866850    105.2046638994    103.9113855418      0.0000000000      0.0000000000      0.0913092428      0.0000000000      0.9086907572      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    4990251750.6664  1.68202488464389  6.2160139804e+01  1.4690491392e+18  9.1863912304e-03      8.6186835876 -1.2377514562e+06      0.9999491926     -0.8345486208      0.4587299928     -0.6779864054     -0.6779749282    105.2147841066    103.9215054931      0.0000000000      0.0000000000      0.0909638739      0.0000000000      0.9090361261      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    5087518564.8859  1.68296802399289  5.8786970170e+01  1.3494128906e+18  8.9861363851e-03      8.6063878267 -1.2201194591e+06      0.9999501450     -0.8336001052      0.4596787585     -0.6634112363     -0.6634000092    105.2244781821    103.9311993184      0.0000000000      0.0000000000      0.0909162497      0.0000000000      0.9090837503      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
    5186674260.1403  1.68391287802931  5.5571344434e+01  1.2390375987e+18  8.7928766454e-03      8.5901098788 -1.1964043532e+06      0.9999510816     -0.8326482215      0.4606308837     -0.6493515220     -0.6493405364    105.2338770188    103.9405979136      0.0000000000      0.0000000000      0.0907139262      0.0000000000      0.9092860738      0.4999761998      0.0000000000      0.0000000000      0.0000000000    939.5656305188    938.2723404280
