# Hydro quantities of LS220-s20.0-MUONS at time t_pb= 1.0001464s
shock radius= 5382.0221 km, gain radius= 19.650524 km
# cols=25 rows=1089 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
      26371885.9915  1.92741931981098  2.6626558863e+05  3.6690147951e+24  3.2533490257e-01     59.0810277497  1.1259141517e+09      0.9896875912      0.6256694934      0.0258654208     -7.2251055665     -5.3320114032    -95.8348997417    -95.2350956692      0.0001250197      0.0420026040      0.0195394981      0.0000000000      0.9383328781      0.5209347528     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      27120783.3624  1.92742019857752  2.5317527880e+05  3.4336046134e+24  3.2031744692e-01     59.0461418420  1.1395446479e+09      0.9899586084      0.5392336161      0.0256292717     -7.0663030550     -5.2594086198    -95.9702314171    -95.4566270727      0.0001489260      0.0418783904      0.0194758368      0.0000000000      0.9384968468      0.5208604622     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      27890947.5958  1.92742111266273  2.4348819090e+05  3.2617231293e+24  3.1648062069e-01     59.0141959443  1.1274664994e+09      0.9902078579      0.4790191202      0.0254498309     -6.9506168059     -5.2037574258    -96.0739741356    -95.6204048463      0.0001677492      0.0417832483      0.0194425164      0.0000000000      0.9386064861      0.5208028820     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      28682982.6188  1.92742206843389  2.3398986887e+05  3.0953891816e+24  3.1261695796e-01     58.9829008514  1.1198468358e+09      0.9904412685      0.4229454251      0.0252675979     -6.8386015544     -5.1476336364    -96.1808072312    -95.7831294040      0.0001869250      0.0416864974      0.0193563471      0.0000000000      0.9387702305      0.5207448118     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      29497509.5086  1.92742306630234  2.2437309792e+05  2.9294282321e+24  3.0859701967e-01     58.9519810474  1.0972394735e+09      0.9906873967      0.3746281945      0.0250767130     -6.7318462220     -5.0890046497    -96.2950044530    -95.9454529715      0.0002032087      0.0416050595      0.0192291476      0.0000000000      0.9389625842      0.5206958350     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      30335166.9795  1.92742410351031  2.1373298720e+05  2.7489015236e+24  3.0405176450e-01     58.9272945426  1.0938625770e+09      0.9909542973      0.3287520803      0.0248684854     -6.6197454490     -5.0225717634    -96.4240177055    -96.1201341107      0.0002177052      0.0415344155      0.0190832979      0.0000000000      0.9391645814      0.5206530089     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      31196611.8835  1.92742517669301  2.0306706776e+05  2.5705229072e+24  2.9938599253e-01     58.9060046498  1.0967574045e+09      0.9912260566      0.2794709173      0.0246730263     -6.5025470739     -4.9544590920    -96.5531335882    -96.2983356971      0.0002358726      0.0414542965      0.0189461749      0.0000000000      0.9393636560      0.5206039982     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      32082519.7261  1.92742628880083  1.9400327561e+05  2.4208929541e+24  2.9526984387e-01     58.8760011223  1.1119248153e+09      0.9914827425      0.2298358295      0.0245035528     -6.3929092217     -4.8942868543    -96.6720758617    -96.4667435850      0.0002589709      0.0413711092      0.0188700175      0.0000000000      0.9394999024      0.5205493207     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      32993585.1950  1.92742744441183  1.8535416470e+05  2.2792655521e+24  2.9118770111e-01     58.8276558813  1.1103605269e+09      0.9917098046      0.1604335905      0.0243398786     -6.2643028596     -4.8349190569    -96.7980523189    -96.6619586071      0.0003047711      0.0412156835      0.0188925595      0.0000000000      0.9395869858      0.5204487837     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      33930522.7056  1.92742865447227  1.7975658433e+05  2.1881686960e+24  2.8845550257e-01     58.7818651475  1.0887564199e+09      0.9918783646      0.1029344404      0.0242333079     -6.1674546608     -4.7954634374    -96.8888298788    -96.8101287462      0.0003535593      0.0410526760      0.0189749254      0.0000000000      0.9396188393      0.5203410808     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      34894066.9609  1.92742993929072  1.7657901634e+05  2.1370551924e+24  2.8688279523e-01     58.7581305278  1.0280880539e+09      0.9919946450      0.0749540716      0.0241708089     -6.1167649337     -4.7726915802    -96.9381269175    -96.8873436548      0.0003788571      0.0409655569      0.0190282948      0.0000000000      0.9396272912      0.5202838659     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      35884973.5278  1.92743130948862  1.7284278776e+05  2.0776054209e+24  2.8501562672e-01     58.7344953400  9.7060583677e+08      0.9921219665      0.0498843099      0.0240952487     -6.0645590650     -4.7454799131    -96.9953242854    -96.9695352243      0.0004003082      0.0408869968      0.0190804903      0.0000000000      0.9396322047      0.5202329149     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      36904019.4291  1.92743275594034  1.6642119766e+05  1.9760632880e+24  2.8172961490e-01     58.6858261697  9.6510297312e+08      0.9923049089      0.0078269117      0.0239638144     -5.9748183595     -4.6976651714    -97.0977322514    -97.1138691541      0.0004383632      0.0407232861      0.0191916537      0.0000000000      0.9396466971      0.5201299052     -0.0000000017      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      37952003.7537  1.92743426550483  1.5916332002e+05  1.8617482343e+24  2.7786831656e-01     58.5999537846  9.6728944580e+08      0.9925160789     -0.0411531823      0.0238176868     -5.8701115640     -4.6417923423    -97.2213381990    -97.2863090681      0.0004873811      0.0404497688      0.0193502638      0.0000000000      0.9397125863      0.5199648598     -0.0000000017      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      39029748.2822  1.92743584291270  1.5358270831e+05  1.7740967860e+24  2.7477933962e-01     58.5045478147  9.5979891722e+08      0.9927085573     -0.0780066093      0.0237090492     -5.7888663298     -4.5972918975    -97.3214361757    -97.4231518342      0.0005264475      0.0401709720      0.0194755644      0.0000000000      0.9398270161      0.5198019140     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      40138098.1320  1.92743750107565  1.4866510774e+05  1.6970572422e+24  2.7197887846e-01     58.4016769024  9.3960657925e+08      0.9928695546     -0.1093046892      0.0236202507     -5.7175160182     -4.5571508674    -97.4114513461    -97.5443762861      0.0005604496      0.0398707188      0.0195764958      0.0000000000      0.9399923358      0.5196304413     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      41272905.3558  1.92743924607013  1.4508142731e+05  1.6414757593e+24  2.6993373706e-01     58.3308147105  9.0183653702e+08      0.9930140039     -0.1293071587      0.0235694152     -5.6682978824     -4.5278843655    -97.4729310744    -97.6258076483      0.0005810742      0.0396542013      0.0196301821      0.0000000000      0.9401345424      0.5195086705     -0.0000000019      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      42429806.5358  1.92744107325690  1.4037870914e+05  1.5689007368e+24  2.6717851296e-01     58.2210623517  8.7876544403e+08      0.9931657408     -0.1539143147      0.0235056537     -5.6043223714     -4.4884522491    -97.5552479713    -97.7326679397      0.0006050676      0.0393450385      0.0196768480      0.0000000000      0.9403730459      0.5193374246     -0.0000000019      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      43609231.8269  1.92744297934382  1.3606465773e+05  1.5027539929e+24  2.6457759736e-01     58.1037070335  8.6712784496e+08      0.9933242009     -0.1753430059      0.0234499396     -5.5457123273     -4.4512151819    -97.6326704403    -97.8314633857      0.0006246545      0.0390369273      0.0196978461      0.0000000000      0.9406405722      0.5191688225     -0.0000000019      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      44811619.7588  1.92744496811937  1.3182828773e+05  1.4378274804e+24  2.6193775479e-01     57.9624188741  8.5716924456e+08      0.9934739485     -0.1966842714      0.0234004726     -5.4867777674     -4.4135724207    -97.7114631032    -97.9315478472      0.0006438953      0.0386773893      0.0196981593      0.0000000000      0.9409805561      0.5189737390     -0.0000000020      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      46037417.3992  1.92744704774293  1.2843431319e+05  1.3866470274e+24  2.5978886608e-01     57.8518530294  8.3278633495e+08      0.9936211068     -0.2122480062      0.0233586017     -5.4404045127     -4.3827210298    -97.7754546506    -98.0110612585      0.0006562223      0.0384117741      0.0196867077      0.0000000000      0.9412452959      0.5188304752     -0.0000000020      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      47287080.5197  1.92744921624627  1.2388053088e+05  1.3181913869e+24  2.5681396319e-01     57.6755873701  8.3126483629e+08      0.9937882004     -0.2330891246      0.0233083916     -5.3769603436     -4.3400677690    -97.8633582153    -98.1197557314      0.0006716793      0.0380101677      0.0196474370      0.0000000000      0.9416707161      0.5186152288     -0.0000000020      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      48561073.7659  1.92745146239850  1.1916824009e+05  1.2473915244e+24  2.5360773203e-01     57.4492914339  8.3675749455e+08      0.9939745431     -0.2549907663      0.0232665304     -5.3092750944     -4.2942423004    -97.9529396825    -98.2311969793      0.0006867078      0.0375185150      0.0195733541      0.0000000000      0.9422214231      0.5183533339     -0.0000000020      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      49859870.8292  1.92745378518369  1.1465146962e+05  1.1792196377e+24  2.5038360931e-01     57.1705715278  8.3760229241e+08      0.9941629735     -0.2766687175      0.0232422746     -5.2417601993     -4.2483811007    -98.0436244645    -98.3435354566      0.0007002434      0.0369443615      0.0194609926      0.0000000000      0.9428944025      0.5180491053     -0.0000000020      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      51183954.6239  1.92745618811023  1.1045301299e+05  1.1155235269e+24  2.4723551052e-01     56.8441142191  8.3347691719e+08      0.9943479220     -0.2973850100      0.0232380550     -5.1764680336     -4.2038010078    -98.1329644365    -98.4535875015      0.0007114294      0.0363069169      0.0193124569      0.0000000000      0.9436691968      0.5177128224     -0.0000000019      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      52533817.4660  1.92745867560744  1.0648726142e+05  1.0550898643e+24  2.4411711034e-01     56.4699273744  8.1701365061e+08      0.9945176114     -0.3174032377      0.0232523964     -5.1124667159     -4.1598322592    -98.2224404436    -98.5630960777      0.0007201920      0.0356036465      0.0191269527      0.0000000000      0.9445492087      0.5173431576     -0.0000000019      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      53909961.2569  1.92746126343080  1.0366295370e+05  1.0126312802e+24  2.4186758232e-01     56.1974953394  7.9709631570e+08      0.9946634257     -0.3310972077      0.0232767659     -5.0670282279     -4.1281121107    -98.2856696669    -98.6400436405      0.0007245836      0.0350966517      0.0189819720      0.0000000000      0.9451967927      0.5170773705     -0.0000000019      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      55312897.6695  1.92746396451599  1.0069448413e+05  9.6780487237e+23  2.3944369414e-01     55.8735511690  7.6818503984e+08      0.9947902678     -0.3456657209      0.0233322293     -5.0184905306     -4.0941983900    -98.3516015267    -98.7205994768      0.0007279128      0.0344984517      0.0188000097      0.0000000000      0.9459736257      0.5167644324     -0.0000000019      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      56743148.3386  1.92746679235822  9.8659343933e+04  9.3801102913e+23  2.3778189192e-01     55.6683599855  7.4535262086e+08      0.9949084356     -0.3549669005      0.0233644104     -4.9856562127     -4.0706974328    -98.3974857331    -98.7758170440      0.0007290645      0.0341315688      0.0186833465      0.0000000000      0.9464560202      0.5165728162     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      58201245.0550  1.92746975049030  9.5777712786e+04  8.9505683723e+23  2.3531228504e-01     55.3085662856  7.1653203374e+08      0.9950316994     -0.3689342139      0.0234337256     -4.9369854742     -4.0360633229    -98.4663497882    -98.8587177278      0.0007296231      0.0335059593      0.0184760472      0.0000000000      0.9472883704      0.5162465464     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      59687729.9630  1.92747283725723  9.3407175462e+04  8.6099616627e+23  2.3328636609e-01     55.0403045112  6.8295304187e+08      0.9951539037     -0.3797194726      0.0234808782     -4.8974298783     -4.0073401383    -98.5238055718    -98.9270059226      0.0007292223      0.0330489602      0.0183200095      0.0000000000      0.9479018079      0.5160084887     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      61203155.7622  1.92747606293003  9.1007781999e+04  8.2765748646e+23  2.3123960405e-01     54.7939515061  6.4697510107e+08      0.9952572209     -0.3900352496      0.0235193681     -4.8577672462     -3.9780317731    -98.5827547907    -98.9963094084      0.0007281378      0.0326386512      0.0181760287      0.0000000000      0.9484571823      0.5157949876     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      62748085.9129  1.92747944966940  8.9622041762e+04  8.0943737840e+23  2.3009216395e-01     54.6907246267  6.3093457209e+08      0.9953526419     -0.3953628522      0.0235274223     -4.8356971834     -3.9612973671    -98.6162862365    -99.0351765111      0.0007274388      0.0324701202      0.0181156048      0.0000000000      0.9486868362      0.5157073754     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      64323094.8455  1.92748299151192  8.6738444253e+04  7.7172268842e+23  2.2764976341e-01     54.4577588148  6.0869473442e+08      0.9954642565     -0.4065419950      0.0235498593     -4.7888550844     -3.9256568478    -98.6850783870    -99.1151702413      0.0007252476      0.0321004740      0.0179792088      0.0000000000      0.9491950696      0.5155153960     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      65928768.1744  1.92748667371031  8.4416857408e+04  7.4286497093e+23  2.2571697840e-01     54.3267938890  6.2705860284e+08      0.9956431710     -0.4148108508      0.0235461711     -4.7519842945     -3.8970512257    -98.7390784607    -99.1774354826      0.0007234823      0.0318897709      0.0178985365      0.0000000000      0.9494882103      0.5154060824     -0.0000000018      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      67565702.9153  1.92749039220132  7.7161458035e+04  6.5047067562e+23  2.1910030294e-01     53.6128129450  7.0714050660e+08      0.9959048843     -0.4431517381      0.0236402139     -4.6266601116     -3.8001619729    -98.9287881819    -99.3955801340      0.0007101919      0.0308257247      0.0174628777      0.0000000000      0.9510012056      0.5148546870     -0.0000000017      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      69234507.7074  1.92749411739375  7.3914887672e+04  6.0247961360e+23  2.1540559152e-01     52.7545721006  8.0932095229e+08      0.9961673135     -0.4591728181      0.0239034379     -4.5590344279     -3.7488205931    -99.0354132619    -99.5184895179      0.0006886699      0.0295676833      0.0169138645      0.0000000000      0.9528297822      0.5142033325     -0.0000000017      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      70935803.0399  1.92749795967767  7.1643756614e+04  5.3949805703e+23  2.1031497932e-01     50.0580414243  7.7852681555e+08      0.9963817263     -0.4820204146      0.0250569183     -4.4694775233     -3.6832647655    -99.1794764754    -99.6865538083      0.0006286899      0.0263767561      0.0154876803      0.0000000000      0.9575068737      0.5125515046     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      72670221.4825  1.92750196780678  7.0229536898e+04  5.1482715371e+23  2.0818326894e-01     49.2727972828  6.3923602397e+08      0.9965132345     -0.4909112605      0.0254085436     -4.4312358057     -3.6542655191    -99.2411994889    -99.7575192930      0.0006105653      0.0254601204      0.0150740272      0.0000000000      0.9588552871      0.5120770928     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      74438407.9203  1.92750619925142  6.9744704460e+04  5.0857930489e+23  2.0762839356e-01     49.1515221797  5.8439306150e+08      0.9965537025     -0.4930965554      0.0254608798     -4.4210294154     -3.6462967599    -99.2573978735    -99.7759553088      0.0006076406      0.0253178226      0.0150093934      0.0000000000      0.9590651434      0.5120034598     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      76241019.7944  1.92751071585875  6.9923622930e+04  5.1000664588e+23  2.0775679605e-01     49.1331916502  5.1098053066e+08      0.9965526336     -0.4926274073      0.0254715860     -4.4235804954     -3.6483893980    -99.2536236377    -99.7717226310      0.0006071826      0.0252962236      0.0149995272      0.0000000000      0.9590970666      0.5119922847     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      78078727.3455  1.92751557137090  7.0478561248e+04  5.1413545370e+23  2.0812720341e-01     49.0550767389  4.9768441625e+08      0.9965417111     -0.4912755486      0.0255149967     -4.4310604068     -3.6545608614    -99.2427303594    -99.7595209047      0.0006051952      0.0252045080      0.0149574429      0.0000000000      0.9592328538      0.5119448340     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      79952213.8634  1.92752077974753  7.0414922505e+04  5.1343595705e+23  2.0806513296e-01     49.0478227573  4.8758670120e+08      0.9965439165     -0.4915101864      0.0255177728     -4.4298984578     -3.6536363262    -99.2445395495    -99.7615675087      0.0006050072      0.0251959702      0.0149535100      0.0000000000      0.9592455126      0.5119404167     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      81862175.9413  1.92752632730281  6.9996858399e+04  5.0793806478e+23  2.0757628932e-01     48.9342032786  4.8939188914e+08      0.9965663845     -0.4933607542      0.0255677230     -4.4210166231     -3.6466550096    -99.2587562440    -99.7776847212      0.0006020350      0.0250629304      0.0148919888      0.0000000000      0.9594430457      0.5118715808     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      83809323.7347  1.92753221162350  6.9378103963e+04  4.9913931678e+23  2.0678594920e-01     48.7130330741  4.9265682821e+08      0.9966071292     -0.4963365289      0.0256678006     -4.4068429327     -3.6355571713    -99.2817794112    -99.8037837406      0.0005962228      0.0248056670      0.0147726087      0.0000000000      0.9598255015      0.5117384577     -0.0000000016      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      85794381.2251  1.92753843227072  6.8533199473e+04  4.8585976834e+23  2.0557464642e-01     48.3071666911  4.9430852405e+08      0.9966540736     -0.5008682921      0.0258571082     -4.3854568742     -3.6188921837    -99.3171816601    -99.8439070604      0.0005855297      0.0243367344      0.0145543207      0.0000000000      0.9605234153      0.5114957754     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      87818086.4895  1.92754501650313  6.8101941492e+04  4.8002601977e+23  2.0503320523e-01     48.1645892770  4.9551540039e+08      0.9966981713     -0.5028818364      0.0259228714     -4.3757053931     -3.6112200100    -99.3331243304    -99.8619290381      0.0005817849      0.0241739736      0.0144783346      0.0000000000      0.9607659070      0.5114115335     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      89881191.9749  1.92755198359689  6.7282103936e+04  4.6656073689e+23  2.0376614157e-01     47.7027346355  5.0070184218e+08      0.9967541008     -0.5075486960      0.0261455172     -4.3534852124     -3.5938893349    -99.3692385487    -99.9029327620      0.0005697843      0.0236561558      0.0142359037      0.0000000000      0.9615381562      0.5111434811     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      91984464.7779  1.92755933033986  6.6412409711e+04  4.5097640986e+23  2.0226429622e-01     47.0902319266  4.9405174530e+08      0.9968236176     -0.5130230322      0.0264502630     -4.3274913357     -3.5736745401    -99.4105692670    -99.9500425622      0.0005539365      0.0229776737      0.0139173595      0.0000000000      0.9625510303      0.5107922132     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      94128686.9300  1.92756706878500  6.5490129949e+04  4.3659229573e+23  2.0083897998e-01     46.5828322139  4.7301167298e+08      0.9968940609     -0.5181809024      0.0267065850     -4.3024570486     -3.5540544452    -99.4502045964    -99.9950920838      0.0005409033      0.0224256361      0.0136572881      0.0000000000      0.9633761726      0.5105063729     -0.0000000015      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      96314655.6883  1.92757520961570  6.4504541592e+04  4.2209104101e+23  1.9936276381e-01     46.0852517669  4.6944910682e+08      0.9969767321     -0.5234553817      0.0269627146     -4.2763873760     -3.5335153815    -99.4915848397   -100.0420029360      0.0005282028      0.0218958204      0.0134064869      0.0000000000      0.9641694899      0.5102319959     -0.0000000014      0.0000000000      0.0000000000    939.5656305188    938.2723404280
      98543183.8319  1.92758374154644  6.3159372293e+04  3.9738038644e+23  1.9675840012e-01     44.9475937347  4.6480372270e+08      0.9970646905     -0.5324294053      0.0275819550     -4.2318516362     -3.4985729056    -99.5647808189   -100.1247921792      0.0004993267      0.0207105076      0.0128424375      0.0000000000      0.9659477283      0.5096180504     -0.0000000014      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     100815099.9644  1.92759271381628  6.2625400728e+04  3.9037881062e+23  1.9599416125e-01     44.7150164675  4.3471458972e+08      0.9971253384     -0.5350969566      0.0277091833     -4.2182413825     -3.4877574317    -99.5866981515   -100.1495042915      0.0004934846      0.0204737694      0.0127293499      0.0000000000      0.9663033961      0.5094954217     -0.0000000014      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     103131248.8215  1.92760219012392  6.1897885145e+04  3.8108353109e+23  1.9496249302e-01     44.4090760389  4.2172713626e+08      0.9971707053     -0.5386652509      0.0278782752     -4.1998428226     -3.4730962579    -99.6164167772   -100.1829603032      0.0004857743      0.0201650209      0.0125812587      0.0000000000      0.9667679461      0.5093354769     -0.0000000014      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     105492491.5855  1.92761217577937  6.1108301130e+04  3.7094485034e+23  1.9381529469e-01     44.0600994939  4.1424029157e+08      0.9972222056     -0.5425735007      0.0280745804     -4.1794592929     -3.4568172832    -99.6495926844   -100.2202407655      0.0004769425      0.0198159535      0.0124129974      0.0000000000      0.9672941066      0.5091546231     -0.0000000013      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     107899706.2054  1.92762268727977  6.0291023780e+04  3.6044174295e+23  1.9260919320e-01     43.6864880508  4.0772070486e+08      0.9972677555     -0.5466105878      0.0282979093     -4.1581396415     -3.4397580479    -99.6839512897   -100.2588597868      0.0004673860      0.0194427623      0.0122321774      0.0000000000      0.9678576743      0.5089612453     -0.0000000013      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     110353787.7232  1.92763378975940  5.9930041765e+04  3.5651498678e+23  1.9215944604e-01     43.5858057865  4.0219110311e+08      0.9972911187     -0.5481385768      0.0283677702     -4.1500163972     -3.4332326534    -99.6961960667   -100.2727024137      0.0004647041      0.0193392066      0.0121817337      0.0000000000      0.9680143556      0.5089075791     -0.0000000013      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     112855648.6069  1.92764560116990  6.0002209651e+04  3.5699652957e+23  1.9221535955e-01     43.5788460747  4.0326099203e+08      0.9973077483     -0.5479208847      0.0283713663     -4.1511449827     -3.4341471429    -99.6946003058   -100.2708925568      0.0004645386      0.0193328732      0.0121786326      0.0000000000      0.9680239557      0.5089042964     -0.0000000013      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     115406219.0895  1.92765811771347  5.9232211325e+04  3.4670009493e+23  1.9102175168e-01     43.1808560841  4.3849740614e+08      0.9973560002     -0.5517249459      0.0286429787     -4.1303563476     -3.4174341814    -99.7266292969   -100.3069972215      0.0004541841      0.0189392575      0.0119849798      0.0000000000      0.9686215785      0.5087002425     -0.0000000013      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     118006447.5150  1.92767128361193  5.8424742075e+04  3.2906591411e+23  1.8892075237e-01     42.1015440637  4.4286402965e+08      0.9974234268     -0.5577073722      0.0293900810     -4.0961166109     -3.3899239733    -99.7819528099   -100.3690502631      0.0004268446      0.0179042485      0.0114738470      0.0000000000      0.9701950599      0.5081636098     -0.0000000012      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     120657300.6914  1.92768516329086  5.7937418025e+04  3.2322853790e+23  1.8820086959e-01     41.8837165979  4.2150695280e+08      0.9975002644     -0.5599893687      0.0295504518     -4.0834368519     -3.3796865816    -99.8017306707   -100.3912704912      0.0004213697      0.0176979587      0.0113715736      0.0000000000      0.9705090980      0.5080566519     -0.0000000012      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     123359764.2494  1.92769964429317  5.6025534599e+04  2.9488328982e+23  1.8456019898e-01     40.4157071488  4.1815910241e+08      0.9976113865     -0.5705729505      0.0306587796     -4.0221674425     -3.3301090818    -99.9008778628   -100.5021095929      0.0003844244      0.0163152143      0.0106809341      0.0000000000      0.9726194272      0.5073396991     -0.0000000011      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     126114843.0095  1.92771459232882  5.4366772548e+04  2.7622445611e+23  1.8200084513e-01     39.6311599381  3.7076706430e+08      0.9977196715     -0.5782972891      0.0312980995     -3.9773974557     -3.2937027535    -99.9729825988   -100.5825779873      0.0003651784      0.0156037688      0.0103217526      0.0000000000      0.9737093002      0.5069708975     -0.0000000011      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     128923561.3553  1.92773012023590  5.3247913806e+04  2.6538528525e+23  1.8044673470e-01     39.2458641594  3.5479545294e+08      0.9977810267     -0.5831031174      0.0316279791     -3.9495139129     -3.2709549187   -100.0146684996   -100.6293995962      0.0003558926      0.0152662952      0.0101481189      0.0000000000      0.9742296934      0.5067960252     -0.0000000011      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     131786963.6146  1.92774646518249  5.3054855405e+04  2.6371076971e+23  1.8020164435e-01     39.1979201557  3.6704501738e+08      0.9977999882     -0.5838898077      0.0316705178     -3.9450136611     -3.2672838958   -100.0213499171   -100.6369102426      0.0003547550      0.0152253053      0.0101266891      0.0000000000      0.9742932506      0.5067747894     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     134706114.4475  1.92776389734541  5.3364179838e+04  2.6518769776e+23  1.8042115928e-01     39.1433721354  3.8260193271e+08      0.9977983481     -0.5829161086      0.0317099670     -3.9497691684     -3.2711051533   -100.0146838636   -100.6293099393      0.0003534416      0.0151780736      0.0101018406      0.0000000000      0.9743666442      0.5067503213     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     137682099.2423  1.92778250840041  5.3321465420e+04  2.6482009302e+23  1.8036742595e-01     39.1330757016  3.9924385548e+08      0.9978057440     -0.5830888425      0.0317191647     -3.9487806977     -3.2702986141   -100.0161462432   -100.6309542504      0.0003531987      0.0151693407      0.0100972317      0.0000000000      0.9743802289      0.5067457974     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     140716024.5192  1.92780227635613  5.3090705941e+04  2.5856405543e+23  1.7945558478e-01     38.6084079367  4.1288763918e+08      0.9978228704     -0.5850211408      0.0321608653     -3.9346365389     -3.2585284543   -100.0384628146   -100.6556448208      0.0003408166      0.0147239308      0.0098617322      0.0000000000      0.9750735205      0.5065150584     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     143809018.3416  1.92782333076774  5.3331020037e+04  2.5957713249e+23  1.7960925744e-01     38.5546343066  4.2914796949e+08      0.9978225584     -0.5842875349      0.0322022225     -3.9381014995     -3.2613011662   -100.0336301994   -100.6501199569      0.0003395360      0.0146778575      0.0098373441      0.0000000000      0.9751452625      0.5064911920     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
